slr,t,score,n,p,p.fdr,PG.ProteinGroups,group1,group2,slr_ratio_meta,test,type,significant_changed,significant_changed_raw_p,significant_changed_fc,significant_changed_p_value,fold_change_absolute,fold_change_direction,fold_change,effect_size_method,d,d_pooled_SD,d_95CI_lower,d_95CI_upper,d_magnitute
-0.27896568081502293,-1.6277875047656938,0.6562510474090408,2,0.6956577606929055,1,H9L4B8,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.2133246970386493,down,-1.2133246970386493,Cohen's d,-0.6302948163108905,0.500333649503228,-1.728992515908316,0.4684028832865351,medium
0.01651772531868291,-0.01580378529744711,0.9920851800808526,2,0.9988074502329389,1,H9L4C1,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.0115150078463266,up,1.0115150078463266,Cohen's d,0.23363183505983037,0.5214153800847616,-0.8424137484911478,1.3096774186108084,small
-0.25717858304647123,-1.2085461609112123,0.46272118706357956,30,0.3400373651806175,0.7550380573015837,O30911,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.1951391352041354,down,-1.1951391352041354,Cohen's d,-0.6414719149915958,0.2651198743637264,-0.9022540907415397,-0.380689739241652,medium
0.5441587207380114,0.6348673964495994,0.36382006615215,1,0.36382006615215,0.7816306654815505,O30916,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.4581697932135143,up,1.4581697932135143,Cohen's d,0.7285731808737242,0.7844367956312298,-1.058135279066506,2.5152816408139547,medium
-1.499541714039286,-1.5706693585345062,0.15599990812201403,2,0.09956019831076987,0.3382335945087417,O30917,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,2.8275287903459723,down,-2.8275287903459723,Cohen's d,-1.1299196376126384,0.7059800433448427,-2.2847183813588563,0.024879106133579798,large
-0.2390234867238415,-0.308648903337115,0.7072731532524807,6,0.8663625738993656,1,O31041,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.180193556443426,down,-1.180193556443426,Cohen's d,-0.01057931557006656,0.8322206961898317,-0.5916562881738674,0.5704976570337343,negligible
-1.1767453741711174,-1.359935660793198,0.0805245222344726,6,0.0023486984250760544,0.018420506219525054,O31042,EM8513,TH9677,EM8513/TH9677,rots,median,down,down,1.5,0.05,2.26066210760363,down,-2.26066210760363,Cohen's d,-0.8296147562655015,0.6258520366355876,-1.4351676088705836,-0.22406190366041945,large
-0.3228209725708054,-2.398910602853895,0.25446493936052916,1,0.25446493936052916,0.6260189433411404,O33787,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.2507738590053639,down,-1.2507738590053639,Cohen's d,-2.226421730611146,0.099602661801185,-4.42838356294389,-0.024459898278402115,large
-0.3428852607573003,-1.5691926629617208,0.2615525817714076,16,0.019484398043016868,0.1012967284622752,O33789,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.2682905266692224,down,-1.2682905266692224,Cohen's d,-0.9222116192115183,0.275819036673994,-1.2901733322176336,-0.5542499062054029,large
-0.3895336871633671,-1.4498999881924024,0.25242754502021314,8,0.06074176646539669,0.237854706059221,O33799,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.30996992245362,down,-1.30996992245362,Cohen's d,-0.8036998446072848,0.3214161380212855,-1.3232261772927598,-0.28417351192180984,large
